participant,block,label,valence,target,tablerow,keypress,acc,RT,target.val
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,VACCINO,NEG,PERICOLOSO,9,2,0,1876,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,COVID19,POS,BUONO,11,1,1,1747,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,COVID19,POS,MORTALE,17,1,1,1494,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,VACCINO,NEG,SPAVENTOSO,10,1,1,3287,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,COVID19,POS,SPAVENTOSO,20,2,1,1459,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,COVID19,NEG,SPAVENTOSO,20,2,1,1570,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,COVID19,NEG,PERICOLOSO,19,1,1,3801,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,VACCINO,POS,SPAVENTOSO,10,2,1,1285,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,VACCINO,POS,SALUTARE,2,2,1,1349,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,COVID19,NEG,MORTALE,17,2,1,1746,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,COVID19,NEG,CATTIVO,16,2,1,2502,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,VACCINO,POS,MORTALE,7,1,1,1144,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,VACCINO,POS,BUONO,1,2,1,1667,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,COVID19,NEG,UTILE,13,1,1,1308,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,VACCINO,POS,PERICOLOSO,9,2,1,1372,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,COVID19,NEG,DANNOSO,18,1,1,2041,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,VACCINO,POS,UTILE,3,2,1,1169,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,VACCINO,POS,DANNOSO,8,1,1,2294,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,COVID19,NEG,BUONO,11,2,1,1205,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,COVID19,NEG,INNOCUO,14,2,1,1963,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,VACCINO,POS,CATTIVO,6,1,1,1243,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,VACCINO,POS,RASSICURANTE,5,1,1,1254,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,COVID19,NEG,RASSICURANTE,15,1,1,1812,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,VACCINO,POS,RASSICURANTE,5,2,1,1389,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,VACCINO,POS,INNOCUO,4,2,1,1436,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,VACCINO,NEG,DANNOSO,8,1,1,2936,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,VACCINO,NEG,RASSICURANTE,5,2,1,1267,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,COVID19,POS,DANNOSO,18,1,1,1313,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,VACCINO,NEG,UTILE,3,2,1,2043,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,VACCINO,NEG,INNOCUO,4,1,1,1533,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,COVID19,POS,PERICOLOSO,19,2,1,2117,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,COVID19,POS,UTILE,13,1,1,1158,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,COVID19,POS,SALUTARE,12,2,1,1245,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,COVID19,POS,MORTALE,17,2,1,1746,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,VACCINO,NEG,MORTALE,7,2,1,2935,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,COVID19,POS,BUONO,11,1,1,1233,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,COVID19,POS,RASSICURANTE,15,1,1,1251,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,COVID19,POS,INNOCUO,14,2,1,1197,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,VACCINO,NEG,BUONO,1,1,1,1659,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,VACCINO,NEG,PERICOLOSO,9,2,1,2272,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,VACCINO,NEG,CATTIVO,6,1,1,1918,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,COVID19,POS,CATTIVO,16,1,1,1666,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,VACCINO,NEG,SALUTARE,2,1,1,2088,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,COVID19,POS,DANNOSO,18,2,1,1583,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,COVID19,POS,PERICOLOSO,19,2,1,1672,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,COVID19,NEG,MORTALE,17,1,1,2562,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,VACCINO,POS,MORTALE,7,1,1,2538,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,VACCINO,POS,SALUTARE,2,2,1,1052,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,COVID19,NEG,INNOCUO,14,2,1,1611,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,VACCINO,POS,SPAVENTOSO,10,1,1,1417,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,VACCINO,POS,DANNOSO,8,2,1,2426,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,COVID19,NEG,BUONO,11,1,1,1644,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,VACCINO,POS,CATTIVO,6,1,1,1970,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,COVID19,NEG,SALUTARE,12,2,1,1500,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,COVID19,NEG,UTILE,13,2,1,1814,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,COVID19,NEG,DANNOSO,18,1,1,1466,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,VACCINO,POS,BUONO,1,2,1,1116,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,VACCINO,POS,UTILE,3,1,1,1223,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,COVID19,NEG,CATTIVO,16,2,1,1883,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,COVID19,NEG,SPAVENTOSO,20,1,1,1405,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,COVID19,NEG,RASSICURANTE,15,2,1,1697,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,VACCINO,POS,PERICOLOSO,9,2,1,1765,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,COVID19,NEG,PERICOLOSO,19,1,1,1765,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,COVID19,NEG,BUONO,11,2,1,1065,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testA,VACCINO,POS,UTILE,3,1,1,1252,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,VACCINO,NEG,INNOCUO,4,2,1,2817,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,VACCINO,NEG,SPAVENTOSO,10,1,1,1228,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,VACCINO,NEG,DANNOSO,8,1,1,2097,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,VACCINO,NEG,RASSICURANTE,5,1,1,1892,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,VACCINO,NEG,MORTALE,7,1,1,1540,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,COVID19,POS,MORTALE,17,1,1,1610,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,COVID19,POS,RASSICURANTE,15,1,1,1617,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,VACCINO,NEG,PERICOLOSO,9,2,1,1415,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,VACCINO,NEG,BUONO,1,2,1,1427,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,COVID19,POS,CATTIVO,16,2,1,1383,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,COVID19,POS,BUONO,11,2,1,1222,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,COVID19,POS,UTILE,13,2,1,1779,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,VACCINO,NEG,UTILE,3,2,1,1303,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,VACCINO,NEG,CATTIVO,6,2,1,2305,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,VACCINO,NEG,SALUTARE,2,1,1,1115,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,COVID19,POS,SPAVENTOSO,20,1,1,1568,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,COVID19,POS,SALUTARE,12,2,1,1155,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,COVID19,POS,INNOCUO,14,2,1,2090,POS
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,VACCINO,NEG,PERICOLOSO,9,2,1,2687,NEG
44f2fdbf-48c4-4cb3-8981-4a20b20e0eeb,testB,COVID19,POS,UTILE,13,2,1,1411,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBfirst,COVID19,POS,SALUTARE,12,2,0,3074,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBfirst,VACCINO,NEG,SPAVENTOSO,10,1,1,3009,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBfirst,COVID19,POS,SPAVENTOSO,20,2,0,1886,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBfirst,VACCINO,NEG,SALUTARE,2,2,1,1695,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBfirst,VACCINO,NEG,DANNOSO,8,1,0,1570,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBfirst,COVID19,POS,RASSICURANTE,15,2,0,1811,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBfirst,VACCINO,NEG,UTILE,3,1,0,173,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBfirst,COVID19,POS,PERICOLOSO,19,1,1,2707,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBfirst,COVID19,POS,CATTIVO,16,2,1,2862,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBfirst,VACCINO,NEG,INNOCUO,4,2,1,2003,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBfirst,VACCINO,NEG,MORTALE,7,2,1,1565,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBfirst,VACCINO,NEG,CATTIVO,6,2,1,1465,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBfirst,COVID19,POS,DANNOSO,18,1,0,2114,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBfirst,COVID19,POS,UTILE,13,2,1,1592,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBfirst,COVID19,POS,INNOCUO,14,1,1,2538,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBfirst,COVID19,POS,MORTALE,17,2,0,1103,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBfirst,COVID19,POS,BUONO,11,2,1,1660,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBfirst,VACCINO,NEG,RASSICURANTE,5,1,1,1813,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBfirst,VACCINO,NEG,PERICOLOSO,9,1,1,1796,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBfirst,VACCINO,NEG,BUONO,1,1,1,2165,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBother,COVID19,POS,BUONO,11,1,1,1814,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBother,VACCINO,NEG,CATTIVO,6,2,1,1394,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBother,COVID19,POS,UTILE,13,1,1,1404,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBother,COVID19,POS,INNOCUO,14,1,0,1565,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBother,VACCINO,NEG,BUONO,1,2,1,2880,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBother,VACCINO,NEG,UTILE,3,2,1,1290,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBother,VACCINO,NEG,DANNOSO,8,1,1,1378,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBother,VACCINO,NEG,SALUTARE,2,2,0,1094,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBother,COVID19,POS,PERICOLOSO,19,2,1,2163,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBother,COVID19,POS,SALUTARE,12,2,1,2424,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBother,COVID19,POS,RASSICURANTE,15,1,1,1548,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBother,VACCINO,NEG,SPAVENTOSO,10,1,1,1476,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBother,COVID19,POS,CATTIVO,16,2,1,2076,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBother,VACCINO,NEG,MORTALE,7,2,1,1603,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBother,VACCINO,NEG,RASSICURANTE,5,1,0,1350,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBother,VACCINO,NEG,INNOCUO,4,1,1,2091,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBother,VACCINO,NEG,PERICOLOSO,9,1,1,2389,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBother,COVID19,POS,SPAVENTOSO,20,2,1,1356,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBother,COVID19,POS,MORTALE,17,1,1,2795,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceBother,COVID19,POS,DANNOSO,18,2,1,1663,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceAfirst,VACCINO,POS,INNOCUO,4,2,1,1830,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceAfirst,COVID19,NEG,MORTALE,17,2,1,1499,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceAfirst,COVID19,NEG,RASSICURANTE,15,2,1,1819,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceAfirst,VACCINO,POS,CATTIVO,6,2,1,1539,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceAfirst,VACCINO,POS,UTILE,3,2,1,2052,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceAfirst,VACCINO,POS,SPAVENTOSO,10,2,1,1804,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceAfirst,VACCINO,POS,SALUTARE,2,2,1,2123,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceAfirst,COVID19,NEG,CATTIVO,16,1,1,1436,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceAfirst,VACCINO,POS,RASSICURANTE,5,2,1,1540,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceAfirst,VACCINO,POS,MORTALE,7,1,1,1738,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceAfirst,VACCINO,POS,DANNOSO,8,1,1,1220,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceAfirst,COVID19,NEG,DANNOSO,18,1,1,1454,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceAfirst,COVID19,NEG,SALUTARE,12,1,1,2283,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceAfirst,VACCINO,POS,BUONO,1,1,1,3658,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceAfirst,COVID19,NEG,PERICOLOSO,19,1,1,1402,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceAfirst,VACCINO,POS,PERICOLOSO,9,2,0,1227,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceAfirst,COVID19,NEG,INNOCUO,14,1,1,2614,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceAfirst,COVID19,NEG,BUONO,11,1,1,1117,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceAfirst,COVID19,NEG,SPAVENTOSO,20,1,1,1618,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,practiceAfirst,COVID19,NEG,UTILE,13,2,1,1541,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,COVID19,POS,BUONO,11,1,1,1846,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,COVID19,POS,INNOCUO,14,1,0,855,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,VACCINO,NEG,UTILE,3,2,1,1458,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,VACCINO,NEG,BUONO,1,1,1,1989,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,VACCINO,NEG,SPAVENTOSO,10,2,1,1540,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,VACCINO,NEG,SALUTARE,2,2,1,1357,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,COVID19,POS,DANNOSO,18,1,1,1741,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,COVID19,POS,MORTALE,17,2,1,1516,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,VACCINO,NEG,CATTIVO,6,1,1,1708,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,COVID19,POS,SPAVENTOSO,20,1,1,1412,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,COVID19,POS,UTILE,13,2,1,1779,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,COVID19,POS,RASSICURANTE,15,2,1,1605,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,COVID19,POS,PERICOLOSO,19,2,1,2243,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,VACCINO,NEG,RASSICURANTE,5,1,1,3243,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,VACCINO,NEG,INNOCUO,4,1,1,1100,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,VACCINO,NEG,DANNOSO,8,1,0,1242,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,VACCINO,NEG,MORTALE,7,1,1,2611,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,VACCINO,NEG,PERICOLOSO,9,2,1,2121,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,COVID19,POS,CATTIVO,16,1,1,2907,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,VACCINO,NEG,UTILE,3,2,0,1162,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,COVID19,NEG,MORTALE,17,2,1,1543,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,VACCINO,POS,DANNOSO,8,1,1,2692,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,VACCINO,POS,CATTIVO,6,1,1,1547,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,COVID19,NEG,SALUTARE,12,1,1,2085,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,COVID19,NEG,PERICOLOSO,19,1,1,2010,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,COVID19,NEG,SPAVENTOSO,20,2,1,2151,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,COVID19,NEG,UTILE,13,2,1,2579,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,VACCINO,POS,MORTALE,7,1,1,1336,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,VACCINO,POS,SALUTARE,2,1,1,1883,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,VACCINO,POS,BUONO,1,2,1,1420,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,COVID19,NEG,INNOCUO,14,1,1,2492,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,VACCINO,POS,RASSICURANTE,5,2,1,1307,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,COVID19,NEG,BUONO,11,2,1,1676,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,VACCINO,POS,INNOCUO,4,2,1,2740,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,VACCINO,POS,SPAVENTOSO,10,2,1,1617,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,COVID19,NEG,RASSICURANTE,15,2,1,1300,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,COVID19,NEG,CATTIVO,16,2,1,1893,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,VACCINO,POS,PERICOLOSO,9,2,1,1803,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,VACCINO,POS,RASSICURANTE,5,1,1,1381,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,COVID19,NEG,BUONO,11,2,0,1382,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,COVID19,POS,MORTALE,17,2,1,1935,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,COVID19,POS,PERICOLOSO,19,2,1,1372,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,VACCINO,NEG,CATTIVO,6,1,1,1995,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,COVID19,POS,BUONO,11,2,0,1117,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,COVID19,POS,DANNOSO,18,1,1,1779,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,VACCINO,NEG,RASSICURANTE,5,1,1,2206,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,VACCINO,NEG,PERICOLOSO,9,1,1,3157,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,VACCINO,NEG,INNOCUO,4,1,1,2141,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,VACCINO,NEG,SALUTARE,2,1,1,1188,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,COVID19,POS,UTILE,13,2,1,1284,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,VACCINO,NEG,DANNOSO,8,1,0,1708,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,VACCINO,NEG,MORTALE,7,1,1,2555,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,COVID19,POS,SPAVENTOSO,20,2,0,1612,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,COVID19,POS,CATTIVO,16,2,1,1636,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,COVID19,POS,INNOCUO,14,1,0,1349,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,COVID19,POS,RASSICURANTE,15,2,1,1996,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,VACCINO,NEG,SPAVENTOSO,10,2,1,3037,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,VACCINO,NEG,BUONO,1,1,1,2414,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,COVID19,POS,SALUTARE,12,1,1,1500,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testB,VACCINO,NEG,UTILE,3,2,1,1435,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,COVID19,NEG,INNOCUO,14,1,1,1422,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,VACCINO,POS,DANNOSO,8,1,1,1306,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,VACCINO,POS,MORTALE,7,1,1,1398,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,VACCINO,POS,CATTIVO,6,1,1,1206,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,VACCINO,POS,BUONO,1,2,1,1140,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,COVID19,NEG,UTILE,13,1,1,1180,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,COVID19,NEG,SPAVENTOSO,20,2,1,3515,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,VACCINO,POS,PERICOLOSO,9,2,1,2450,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,COVID19,NEG,RASSICURANTE,15,1,1,1611,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,VACCINO,POS,SPAVENTOSO,10,2,1,1661,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,COVID19,NEG,CATTIVO,16,2,1,1524,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,COVID19,NEG,SALUTARE,12,1,0,1090,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,COVID19,NEG,PERICOLOSO,19,1,1,1603,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,COVID19,NEG,MORTALE,17,2,1,1759,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,COVID19,NEG,DANNOSO,18,1,1,1270,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,VACCINO,POS,SALUTARE,2,2,1,1755,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,VACCINO,POS,INNOCUO,4,2,1,1144,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,VACCINO,POS,UTILE,3,2,1,956,POS
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,COVID19,NEG,MORTALE,17,2,1,1645,NEG
1892d18d-d3a1-4efd-b267-0b25e060b0ad,testA,VACCINO,POS,SALUTARE,2,1,1,1851,POS
